	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg01900066	0.8649065	0.3049677	0.8344425	0.3063533	0.8354012	0.8660564	0.8681414	0.3489419	0.3253034	0.3063091	0.8637037	0.8786668	0.3189286	0.2959561	0.8545137	0.8319578	0.8609209	0.2845437	0.2711192
cg01906946	0.2215829	0.2627139	0.4072713	0.2577087	0.4171805	0.6696124	0.3702535	0.3400966	0.1438064	0.4522494	0.5228699	0.3574986	0.321613	0.4256171	0.07009528	0.7479964	0.3873829	0.2597723	0.3917509
cg01910953	0.5274984	0.5306873	0.9226451	0.9056201	0.5527093	0.9111775	0.5280217	0.9088483	0.9084408	0.899319	0.9158412	0.9177408	0.9083001	0.5590622	0.6081463	0.9144258	0.9189178	0.9016381	0.9089836
cg01911472	0.9335352	0.2963863	0.9227839	0.3259025	0.9181843	0.9191662	0.9358409	0.3045942	0.3336932	0.3099089	0.9211257	0.9311874	0.2974683	0.2923613	0.9421607	0.9237631	0.9280303	0.2785302	0.2858989
cg01911846	0.05292704	0.4666786	0.04207776	0.4602801	0.05125765	0.0467683	0.03648673	0.4422615	0.4395274	0.4630331	0.05019102	0.03432209	0.4744725	0.4202144	0.04941283	0.04377022	0.04261397	0.4084604	0.4778425
cg01921484	0.8940712	0.853871	0.8539015	0.8752426	0.04134597	0.4564254	0.444092	0.873639	0.8715482	0.8890066	0.4825489	0.8999017	0.9181698	0.4506002	0.8996464	0.03669142	0.9123839	0.8960061	0.8797814
cg01924074	0.05026247	0.5534755	0.05843136	0.4936654	0.04818788	0.05057281	0.04275431	0.4691235	0.4665716	0.4968658	0.05322389	0.08113574	0.526178	0.5635109	0.05206843	0.07551663	0.06742089	0.4535827	0.5156638
cg01941243	0.8817015	0.9091721	0.8784096	0.8932675	0.8962957	0.9018753	0.9104221	0.8930484	0.9098521	0.8953428	0.9158407	0.9089998	0.9271533	0.9022542	0.2753808	0.8883493	0.2565372	0.884814	0.9240739
cg01943931	0.6783554	0.04542717	0.7013619	0.6530456	0.3638087	0.4101135	0.04104377	0.6845093	0.6425492	0.7527046	0.6772947	0.6881617	0.6001671	0.8306787	0.6470691	0.3986478	0.8015879	0.747855	0.7610723
cg01947226	0.05158684	0.5037056	0.05683613	0.4744735	0.05878262	0.05388344	0.05516806	0.4309669	0.47601	0.4170562	0.04958408	0.05254959	0.5395778	0.4791938	0.04435182	0.06564479	0.0567592	0.4865038	0.4582576
cg01948083	0.5109642	0.5176041	0.4816132	0.8753417	0.4788236	0.6156405	0.5599073	0.3910136	0.8281419	0.3643961	0.3729952	0.4852221	0.7994353	0.4627209	0.5139544	0.8102299	0.8368541	0.7925449	0.5533153
cg01948589	0.03784038	0.5149159	0.0337361	0.4855767	0.03047743	0.03538345	0.02566928	0.4666805	0.422422	0.4520969	0.02821028	0.03541579	0.5005617	0.4740738	0.0285269	0.03293555	0.03513758	0.4598601	0.4852775
cg01957799	0.03719043	0.4920377	0.03979326	0.4777052	0.03009182	0.4870709	0.5018604	0.5114051	0.48628	0.04124649	0.03896676	0.4992792	0.4889807	0.04123326	0.03620972	0.4911787	0.0380511	0.03757536	0.03935405
cg01961587	0.04616967	0.4485964	0.05311548	0.4361026	0.04327763	0.03752958	0.04122533	0.4363983	0.4430544	0.4737346	0.04866904	0.03717542	0.4283828	0.3958488	0.04030433	0.04663999	0.04209923	0.3749553	0.3968306
cg01981678	0.2648372	0.7969222	0.7180916	0.8204081	0.8296734	0.7769939	0.8145585	0.6990864	0.8510881	0.8172449	0.7379341	0.7928953	0.8028176	0.6488093	0.2809077	0.816133	0.2683683	0.2966155	0.8180612
cg01984154	0.894478	0.2973025	0.8712263	0.3130484	0.8812451	0.9164217	0.8880413	0.2713309	0.3055178	0.293473	0.8832843	0.8883778	0.2922765	0.2759298	0.8922031	0.8603649	0.8940974	0.2712505	0.2845657
cg01991530	0.07020372	0.5897553	0.08114611	0.5709584	0.06950868	0.08210891	0.06906657	0.533429	0.5540127	0.4855978	0.07433944	0.09725473	0.5293152	0.443847	0.07440891	0.07773621	0.07859921	0.4456665	0.5184322
cg01992742	0.6908437	0.3913538	0.7883729	0.426645	0.8079921	0.0415678	0.6944264	0.8193391	0.6417576	0.524653	0.7863077	0.7454333	0.4211774	0.4662845	0.7943281	0.8656462	0.8019666	0.3708885	0.7487526
cg02006792	0.04783339	0.02907198	0.04742281	0.3726222	0.05077561	0.04406993	0.04147089	0.03227129	0.02967372	0.02371872	0.9014847	0.9208105	0.4549738	0.447487	0.04344793	0.04565975	0.9006989	0.4161348	0.4259642
cg02011394	0.9835617	0.5827241	0.9552676	0.5309028	0.9743051	0.9493355	0.9798633	0.4593665	0.5202284	0.5713949	0.9555083	0.975648	0.4803682	0.5125118	0.9858234	0.925308	0.976613	0.406314	0.4952612
cg02012379	0.7816605	0.3028964	0.737828	0.3252989	0.7698402	0.7064847	0.7819447	0.2905832	0.3244536	0.2812621	0.8314316	0.8198694	0.3169841	0.2839605	0.7357061	0.8165792	0.7723206	0.285461	0.2850685
cg02014396	0.9289334	0.9239219	0.5223461	0.9439029	0.9311637	0.4945288	0.4961804	0.5238009	0.9225589	0.9074352	0.5017808	0.9281694	0.9358673	0.9300621	0.9308527	0.9231384	0.9296608	0.5536358	0.5441883
cg02032561	0.1051259	0.6701097	0.1275072	0.5596772	0.09117985	0.09984706	0.09513589	0.4636564	0.5582565	0.6294007	0.1334589	0.1390528	0.6131325	0.6795292	0.1069611	0.1500018	0.1002753	0.4760191	0.5098642
cg02037232	0.01681425	0.4771378	0.0144508	0.4590354	0.01551287	0.01398882	0.01521221	0.4668968	0.4688202	0.475295	0.01422866	0.01437669	0.4759396	0.4725582	0.01570016	0.00898886	0.01426798	0.4334176	0.4562785
cg02042142	0.04480967	0.4787572	0.03746112	0.5350642	0.04821341	0.03381582	0.03261925	0.479149	0.4810835	0.5281328	0.04341664	0.03754353	0.5245731	0.5116292	0.0477632	0.03463232	0.02990986	0.5198771	0.5289575
cg02049865	0.1223321	0.5750481	0.1196888	0.5428163	0.07776336	0.08963151	0.1203833	0.5363691	0.5495228	0.5542644	0.07509509	0.0716731	0.5739091	0.5901278	0.0897374	0.06574269	0.10203	0.574649	0.5784092
cg02050847	0.9507009	0.5247548	0.9541923	0.505277	0.9655501	0.9612551	0.9667542	0.5038764	0.496167	0.5024324	0.9607582	0.9578846	0.5020992	0.4953306	0.9626613	0.9545321	0.9581915	0.4998497	0.4956199
cg02056550	0.7772666	0.2926461	0.7457053	0.2736814	0.8246966	0.7832541	0.7736119	0.2727999	0.2965908	0.2536133	0.7477924	0.7392408	0.3024462	0.2571386	0.7465332	0.7345247	0.6911873	0.2863754	0.2984934
cg02067414	0.2002395	0.7107513	0.4011246	0.2300352	0.6829465	0.7524652	0.2561529	0.2413209	0.4942504	0.476106	0.7237417	0.4148155	0.4793112	0.5578895	0.5566438	0.1898338	0.2090365	0.4879551	0.4768514
cg02068164	0.08492628	0.09791296	0.06628797	0.3739969	0.07768316	0.1821425	0.1295454	0.09864052	0.4360431	0.4276367	0.05955087	0.07887048	0.4417249	0.1019061	0.06514513	0.217598	0.08059344	0.06189998	0.6967787
cg02079756	0.282264	0.575542	0.2771138	0.4551822	0.6540892	0.7942385	0.3513028	0.651006	0.3482289	0.03169962	0.6367172	0.4555402	0.3968969	0.6855051	0.3686681	0.8697177	0.5487851	0.544095	0.6200123
cg02095003	0.06032799	0.5767633	0.06351886	0.5271415	0.05469161	0.0885267	0.07330335	0.5081144	0.5458224	0.4766492	0.07086577	0.06234707	0.524463	0.4875933	0.05248176	0.06907081	0.0723858	0.5255133	0.4985727
cg02095995	0.0539673	0.4167271	0.03879366	0.4658473	0.05250064	0.05206931	0.03176419	0.4321912	0.448179	0.4806243	0.05277202	0.04976173	0.4791054	0.4638706	0.04864397	0.04989253	0.05581859	0.4882012	0.454438
cg02100397	0.05934167	0.4944268	0.5085478	0.475406	0.913876	0.5066338	0.480597	0.4951935	0.06976982	0.4843533	0.5137556	0.925874	0.521416	0.05007865	0.4985972	0.4801141	0.05862907	0.4732049	0.4727103
cg02116333	0.07067689	0.4868127	0.1341562	0.4440556	0.1660354	0.1979696	0.1026038	0.4606709	0.4892653	0.4259512	0.07695262	0.09320837	0.5439574	0.5491056	0.05393786	0.08483931	0.06573006	0.3889238	0.3909676
cg02120013	0.05493621	0.3842377	0.04183644	0.3622723	0.04261399	0.04579526	0.05130595	0.3869212	0.3767115	0.4149918	0.04622935	0.04691592	0.3504789	0.3391305	0.04463754	0.0481323	0.05451335	0.3892606	0.3617404
cg02120046	0.05529966	0.4507699	0.05874802	0.4778243	0.07666568	0.07837731	0.10837	0.4163335	0.4402699	0.5053677	0.06490361	0.05994819	0.5017957	0.4401978	0.04864107	0.04480275	0.06736595	0.4578291	0.4737849
cg02120552	0.4481651	0.5111062	0.6025893	0.4169225	0.2397182	0.7823139	0.6244945	0.6025115	0.255958	0.661715	0.6209659	0.472167	0.4468927	0.609597	0.3836016	0.848111	0.622732	0.2353091	0.6487886
cg02126249	0.708511	0.3049357	0.6974816	0.2941817	0.7143131	0.7329568	0.7081419	0.2868059	0.3076135	0.3130117	0.716513	0.7367751	0.3164239	0.2946541	0.7191375	0.7167631	0.7402399	0.2908441	0.2883619
cg02129146	0.7220966	0.2809248	0.7183711	0.2840699	0.6790543	0.7482482	0.7118305	0.2958294	0.2920052	0.2781249	0.6903626	0.7457046	0.3163735	0.2759298	0.6955065	0.755272	0.6261827	0.2815268	0.3028499
cg02129889	0.02700478	0.4488266	0.02745388	0.362379	0.03004615	0.03037568	0.02661173	0.4029607	0.3928861	0.3679385	0.03007849	0.03364844	0.4845606	0.4649289	0.03099845	0.031552	0.02654579	0.4020666	0.4676648
cg02135891	0.8973386	0.8852092	0.4701995	0.4894304	0.4841559	0.6326267	0.4475377	0.7242728	0.897772	0.7783662	0.4291352	0.5052464	0.9038683	0.4331658	0.5546733	0.6967352	0.4975254	0.5737614	0.7789339
cg02148711	0.03672045	0.4917485	0.03059272	0.4682	0.02972682	0.03712736	0.03399896	0.4519178	0.4657052	0.4552618	0.03429592	0.03014326	0.5000539	0.5469967	0.04146335	0.03759608	0.03301333	0.4388534	0.4857639
cg02157463	0.02937158	0.04064726	0.04811469	0.3753899	0.6469101	0.610836	0.3334329	0.6412102	0.3321688	0.05934612	0.3678269	0.3618481	0.05628339	0.6928236	0.6281021	0.4320866	0.6411629	0.6158499	0.05379227
cg02157475	0.07662326	0.522805	0.08117182	0.4718004	0.08016503	0.08827216	0.06791425	0.429231	0.4543815	0.4723851	0.05552137	0.03333779	0.4947968	0.508893	0.06847949	0.07436179	0.07677107	0.460529	0.4670875
cg02165720	0.02607343	0.4043219	0.02423976	0.3662379	0.03115415	0.03391328	0.0286126	0.410357	0.4036219	0.5070449	0.02256536	0.02413389	0.4219969	0.4773795	0.02852545	0.0253405	0.03250391	0.4306036	0.4139686
cg02167895	0.9116024	0.4128327	0.8970315	0.3938906	0.9128655	0.9293539	0.9276077	0.4169033	0.3655435	0.4252239	0.9199359	0.9037801	0.4015097	0.4382712	0.9105746	0.8895159	0.8925345	0.4172476	0.4473507
cg02171833	0.5065914	0.8030814	0.03775584	0.4983895	0.7388867	0.6426721	0.3180555	0.8088767	0.8760396	0.6887776	0.7687812	0.7839775	0.4840701	0.6705104	0.2953121	0.7063936	0.06221101	0.7940138	0.8306598
cg02173328	0.390029	0.02695713	0.4319267	0.02963361	0.4340515	0.4760638	0.3663696	0.7853949	0.4537416	0.7869215	0.0372018	0.7116127	0.7087387	0.791113	0.03073225	0.4860782	0.7209013	0.02372309	0.02902104
cg02179438	0.1304091	0.5398018	0.09115504	0.5479546	0.08156906	0.06164293	0.1176668	0.488027	0.5782247	0.5548851	0.05244915	0.09338807	0.5839768	0.5741284	0.1536675	0.04797035	0.1073451	0.5010501	0.4890289
cg02179473	0.8315694	0.4577621	0.8597132	0.8515384	0.4716522	0.8141989	0.8557655	0.4733421	0.02564565	0.8839848	0.4600536	0.8656468	0.8905738	0.8767124	0.8827016	0.8419929	0.8625558	0.8830855	0.8643387
cg02216016	0.5774807	0.5621362	0.5816336	0.5669616	0.5798386	0.5406652	0.5563387	0.9278734	0.937908	0.5706852	0.9395723	0.4994874	0.9437462	0.6096061	0.5862266	0.9318467	0.9411452	0.5640167	0.9307358
cg02217425	0.08009225	0.5799288	0.8382887	0.5566852	0.5907941	0.09504874	0.5522076	0.6061137	0.5838543	0.5690098	0.8728888	0.5640873	0.8787808	0.1113088	0.8619474	0.5662644	0.571295	0.5326445	0.8573717
cg02232536	0.05417419	0.4713072	0.03793064	0.4303177	0.04861151	0.04192784	0.0494743	0.426725	0.4806424	0.4438893	0.03923656	0.04026365	0.4964214	0.5120601	0.03896883	0.05234934	0.04518548	0.4373803	0.4627496
cg02233190	0.04637983	0.5012755	0.04211284	0.481048	0.03584157	0.1244024	0.1704125	0.4935113	0.4812343	0.505427	0.07577495	0.05910771	0.4928515	0.4868814	0.09723737	0.08803381	0.06374506	0.4942411	0.5015765
cg02246922	0.9698656	0.03611133	0.9701079	0.9765636	0.6645974	0.6291898	0.6415586	0.04375608	0.6576475	0.7333896	0.9721786	0.9715855	0.9683846	0.9618388	0.03275565	0.05130497	0.6090671	0.5515212	0.9712552
cg02263675	0.07922358	0.4703545	0.08266417	0.5397065	0.09130485	0.08059414	0.07245007	0.5339029	0.5768524	0.487156	0.09254396	0.09529374	0.4904249	0.4830776	0.09733888	0.2617849	0.09565945	0.5080613	0.5561526
cg02264182	0.06972924	0.5005711	0.06009396	0.4640791	0.05470384	0.05421885	0.05014906	0.4457963	0.4321851	0.4716234	0.044447	0.04194789	0.4975406	0.4789351	0.04933462	0.04282359	0.05294474	0.4658476	0.5000077
cg02272584	0.9104572	0.2859762	0.9270882	0.2975219	0.8684477	0.9133084	0.9293816	0.2860372	0.3282946	0.3185648	0.9219769	0.9144654	0.3297284	0.2800215	0.9315689	0.8955457	0.9121727	0.2712505	0.297821
cg02274705	0.05592877	0.581595	0.05437581	0.5531612	0.04723247	0.05728032	0.04884821	0.5079469	0.5224841	0.5340621	0.04120418	0.06092838	0.5422549	0.546886	0.05464573	0.05407296	0.05612024	0.5206244	0.5622311
cg02283535	0.03855308	0.5264554	0.03484564	0.4872918	0.0302354	0.03379703	0.03744738	0.5076327	0.5426272	0.4842062	0.03358548	0.02915749	0.5127309	0.4740459	0.03206327	0.03413033	0.0357789	0.5240123	0.4955603
cg02285579	0.1805112	0.5797018	0.2226699	0.5752988	0.05804446	0.1083848	0.3322603	0.5727686	0.5986767	0.5558873	0.2040257	0.1085573	0.5848134	0.4586912	0.08949035	0.1178207	0.1932602	0.5280162	0.5695406
cg02288667	0.08799396	0.4844163	0.05880956	0.5059152	0.05241826	0.0761395	0.04640598	0.4626548	0.4685568	0.4605673	0.06713016	0.04679006	0.4986121	0.4709652	0.06848818	0.0571929	0.0496595	0.4787329	0.4689033
cg02290962	0.03860427	0.4085047	0.05297664	0.3826152	0.05493919	0.04955596	0.03734887	0.3756528	0.3700257	0.4214267	0.05980158	0.03255597	0.4113208	0.4466138	0.03750627	0.03170519	0.03012532	0.3934115	0.4333005
cg02291897	0.01919577	0.4842585	0.02181951	0.478067	0.02212409	0.01944873	0.02031706	0.4597933	0.4444533	0.3983362	0.02360366	0.02011423	0.5108193	0.4635412	0.0195855	0.02192206	0.01858172	0.3512257	0.440674
cg02295504	0.02776421	0.5308116	0.03010974	0.5395853	0.02631707	0.0288873	0.02715099	0.4921614	0.532989	0.5044906	0.02681967	0.02481742	0.5162693	0.4985851	0.02535531	0.03344629	0.02806174	0.4909304	0.5155756
cg02301364	0.04107108	0.4434099	0.03658364	0.4697088	0.03497678	0.04305272	0.04620177	0.4110184	0.4704556	0.4567465	0.03497728	0.03605123	0.4446067	0.4772948	0.04156045	0.02499119	0.03366307	0.4512359	0.4627043
cg02320265	0.474953	0.4864712	0.8690547	0.5008953	0.8754699	0.8470167	0.8924871	0.8656955	0.8811034	0.4879084	0.8785473	0.8582301	0.4833547	0.4824649	0.8419082	0.4895657	0.8940701	0.499478	0.5092666
cg02323098	0.02328444	0.02630713	0.4582179	0.4465917	0.02376618	0.4521655	0.4778663	0.4705596	0.02914686	0.02769533	0.02721897	0.8679624	0.02511435	0.02232313	0.4631362	0.4531319	0.468127	0.4639785	0.4055823
cg02333283	0.03430141	0.5644929	0.03254056	0.5869655	0.03119602	0.03923248	0.03269106	0.5605122	0.5562518	0.5648087	0.03138667	0.03855748	0.5837263	0.5811962	0.03196193	0.0476525	0.0347099	0.5628993	0.5768204
cg02340092	0.9117634	0.274477	0.9097147	0.3257127	0.9184502	0.9031275	0.9243553	0.2642167	0.3381123	0.2956279	0.8857601	0.8992452	0.295524	0.2759298	0.8861219	0.8976773	0.9050965	0.27317	0.2955711
cg02354343	0.1134585	0.6776627	0.1037594	0.5661785	0.1240873	0.1408541	0.0989474	0.4366007	0.5513575	0.5790944	0.1152607	0.121934	0.5440736	0.549603	0.1053398	0.1501785	0.1143372	0.48877	0.5452221
cg02355809	0.4225236	0.02433027	0.03718882	0.3953025	0.03435942	0.449216	0.4515215	0.4626787	0.4273692	0.4426099	0.7186457	0.3818284	0.03222245	0.4522779	0.02584231	0.02821639	0.7562651	0.4171568	0.7710841
cg02356645	0.02571513	0.3318368	0.8971003	0.8748216	0.4257456	0.8808547	0.4927996	0.88239	0.8589636	0.8873721	0.5010732	0.4799669	0.7714086	0.8509996	0.8187186	0.4771737	0.8837387	0.8617239	0.8477497
cg02370566	0.03554584	0.3799778	0.743213	0.04016878	0.3681344	0.3937607	0.3427373	0.7720809	0.04302914	0.782967	0.7536553	0.0412018	0.5729237	0.3976819	0.03795805	0.345182	0.3362727	0.2466956	0.04517294
cg02395364	0.04688312	0.3871702	0.04273999	0.416438	0.04935765	0.04925038	0.04269156	0.401412	0.4494078	0.4521926	0.04721024	0.04899797	0.3978745	0.3825619	0.03902783	0.047317	0.05441277	0.3528259	0.3434806
cg02401352	0.4624842	0.7985372	0.4130745	0.422526	0.03471325	0.4377142	0.03243692	0.438642	0.3927104	0.4025295	0.8033365	0.4067955	0.02883442	0.03010425	0.3978208	0.3915601	0.3965473	0.03040248	0.8238613
cg02402208	0.8985974	0.2874704	0.8641308	0.3231769	0.8694684	0.874242	0.8872469	0.2952379	0.3141495	0.292573	0.8914514	0.8835575	0.3054652	0.292027	0.8886545	0.8543611	0.8439493	0.2919375	0.277082
cg02433893	0.4753218	0.8067366	0.4534197	0.03439859	0.4932173	0.4777452	0.4433229	0.8179338	0.4664691	0.03330473	0.4839418	0.832353	0.8345481	0.8477561	0.4727147	0.8856697	0.8563149	0.4412782	0.803506
cg02447542	0.8677001	0.6549863	0.2296504	0.2225508	0.5386362	0.2787605	0.247066	0.3824471	0.6996773	0.46238	0.289499	0.4682858	0.2499197	0.3931517	0.3171453	0.202917	0.3832177	0.6653628	0.4746232
cg02451693	0.03788351	0.5724118	0.04059937	0.5747789	0.04676186	0.04697716	0.04414469	0.5190113	0.5753511	0.6242069	0.04580643	0.04773685	0.564334	0.5399698	0.03444079	0.03430737	0.0448497	0.5550354	0.5809999
cg02453376	0.9163191	0.2902015	0.3046893	0.9021923	0.8841856	0.3281981	0.9068811	0.8640116	0.9029356	0.8957892	0.3065247	0.9204486	0.3196053	0.8731548	0.8664162	0.2921464	0.9181661	0.8896096	0.8841836
cg02454670	0.07730443	0.5130843	0.08060523	0.4404802	0.06637905	0.08498212	0.0722629	0.4350916	0.4520931	0.4461045	0.06053748	0.06276229	0.4766476	0.4683512	0.06942491	0.06390961	0.0686464	0.4188	0.408942
cg02456261	0.03425909	0.5111318	0.04440095	0.4440963	0.04225626	0.0385998	0.04698205	0.4292096	0.4481869	0.451779	0.05131042	0.05331398	0.4676206	0.4899369	0.03774225	0.04582235	0.04123966	0.4292322	0.3735495
cg02458532	0.2043421	0.5441153	0.3025894	0.6304203	0.3014565	0.2440326	0.2465542	0.5509386	0.4191152	0.4460752	0.1603505	0.1852213	0.552862	0.529835	0.1437815	0.1562875	0.1870288	0.5886705	0.5074945
cg02459704	0.2463271	0.5126092	0.2049571	0.6180272	0.1983657	0.264225	0.2395544	0.3736843	0.6147819	0.6469154	0.1431261	0.4767128	0.5942262	0.5427815	0.3180781	0.1271142	0.4707595	0.5189133	0.6093593
cg02464073	0.4970384	0.4617583	0.03290045	0.9192486	0.4947463	0.03328566	0.5107833	0.4790047	0.8915319	0.9351945	0.5051945	0.8910562	0.03564474	0.03553235	0.5078836	0.9372492	0.5007728	0.4802803	0.4978172
cg02465785	0.0101477	0.4183902	0.01201472	0.3835812	0.01139942	0.01406824	0.01306791	0.3652228	0.3876695	0.3481569	0.01237118	0.01411935	0.4429382	0.3974651	0.01068464	0.01497036	0.01567483	0.3240588	0.4247625
cg02466788	0.2904861	0.579847	0.3091092	0.6257354	0.6141815	0.3372684	0.857146	0.6809182	0.3240918	0.2706796	0.6107562	0.6267182	0.5509655	0.6101652	0.844678	0.8259121	0.6422933	0.6484467	0.6627184
cg02479782	0.4604847	0.4839518	0.0835757	0.7959856	0.4689696	0.08844036	0.07700016	0.4392572	0.06739924	0.06700417	0.06816029	0.06000231	0.4376651	0.07326198	0.07130784	0.05455962	0.476068	0.072946	0.07633058
cg02480419	0.02095922	0.4654795	0.02412358	0.4077275	0.01845464	0.02229229	0.02377768	0.3915764	0.4112235	0.3605562	0.02061882	0.02734284	0.4137123	0.4184418	0.02017782	0.02835782	0.02007611	0.3581521	0.3579345
cg02491969	0.8775259	0.2523343	0.8495818	0.2562845	0.8593793	0.8380163	0.9018666	0.2290333	0.3044252	0.2780146	0.8907631	0.8898603	0.1905478	0.2391537	0.8759941	0.8662325	0.8758208	0.2136601	0.1753107
cg02496423	0.05197812	0.5975913	0.05742845	0.5884423	0.04998873	0.04999461	0.05052972	0.5230833	0.5776376	0.5750649	0.05457892	0.05910272	0.6016097	0.5845133	0.05077016	0.0590203	0.05632179	0.5446706	0.5273875
cg02502145	0.5508135	0.05478482	0.602388	0.05458979	0.03942901	0.5617938	0.0391644	0.5580154	0.03842779	0.03867907	0.04492626	0.04007994	0.0412848	0.5664006	0.03678063	0.04456111	0.04248645	0.570535	0.03859611
cg02502174	0.865179	0.4212577	0.7310544	0.4903616	0.8137332	0.8719702	0.633253	0.5596299	0.3834966	0.5557882	0.7800552	0.7249047	0.4981093	0.5729907	0.7933218	0.8725373	0.8544681	0.4789697	0.5147644
cg02510708	0.0454526	0.5129517	0.0499923	0.4825704	0.04521866	0.04863477	0.0415608	0.5326069	0.4369544	0.4893594	0.03784296	0.03846243	0.478679	0.49059	0.03975863	0.04537498	0.04156404	0.4833453	0.4665472
cg02522936	0.9395606	0.2955678	0.9210436	0.3234918	0.9311168	0.9299182	0.9320667	0.293758	0.2926012	0.2849696	0.9311404	0.9186324	0.2908469	0.2773371	0.8967433	0.9331686	0.9282011	0.2881484	0.2783919
cg02523105	0.08212386	0.5702195	0.08765646	0.567556	0.07357833	0.0947111	0.09258724	0.4649924	0.4733658	0.5212192	0.06146747	0.1281949	0.6045823	0.5932946	0.07124624	0.07976403	0.07281971	0.6187524	0.6644918
cg02533724	0.02932842	0.2712165	0.5869875	0.3256884	0.3476397	0.03229913	0.03526509	0.02940942	0.03384486	0.7508947	0.3569603	0.5087632	0.2925358	0.4334108	0.3455274	0.4671505	0.3562918	0.2902862	0.3606198
cg02539843	0.07876191	0.5413256	0.08855875	0.4964897	0.08470723	0.08387562	0.07401465	0.530768	0.4445541	0.5081913	0.09253602	0.1239347	0.4792593	0.4389199	0.06656217	0.09206964	0.09604396	0.3985896	0.4805031
cg02540440	0.9803427	0.5843014	0.9560962	0.5596688	0.9519091	0.965503	0.98022	0.5225543	0.481315	0.5353038	0.8981903	0.9633273	0.6771558	0.5601094	0.9818432	0.8610266	0.9310384	0.4907727	0.4669776
cg02547323	0.1181333	0.6116911	0.1153376	0.5875394	0.1050728	0.08518368	0.09291704	0.5857116	0.6032975	0.5797235	0.1292159	0.09851435	0.6084375	0.5979274	0.0930395	0.07670359	0.1242129	0.5766833	0.4911637
cg02553463	0.9213404	0.4072215	0.9148771	0.4139153	0.9111141	0.911388	0.9214546	0.4144989	0.381766	0.4440828	0.9230888	0.9260184	0.4321007	0.4451988	0.9202239	0.9286426	0.9122294	0.4025082	0.3964946
cg02567750	0.3224571	0.3348456	0.358337	0.3206505	0.3579069	0.8619487	0.8805142	0.3592604	0.3654299	0.3026866	0.8442241	0.8257426	0.8613264	0.3030061	0.8317069	0.3178948	0.3662154	0.8051906	0.8809198
cg02573613	0.03908318	0.4466469	0.04062442	0.4351979	0.04093691	0.05412894	0.04662064	0.3487458	0.385051	0.397502	0.04501993	0.0393145	0.4523237	0.4493909	0.03301293	0.04209686	0.03496771	0.3922821	0.3819159
cg02573922	0.4371663	0.8459078	0.8031181	0.7975748	0.7704955	0.7839644	0.4437095	0.4441643	0.8285693	0.8239526	0.8372698	0.7781856	0.7932323	0.8417368	0.4610174	0.8580318	0.462706	0.8461714	0.8324165
cg02575605	0.2789843	0.2683207	0.2915048	0.3139688	0.300115	0.2972228	0.3178528	0.2845494	0.9193637	0.8595642	0.8651536	0.8664776	0.8863211	0.8808163	0.8624787	0.859644	0.2965802	0.8450684	0.2916089
cg02589074	0.03442093	0.4821763	0.04035091	0.4719876	0.04147607	0.05411832	0.03469594	0.4158064	0.4174288	0.4543536	0.04059834	0.04253649	0.4576163	0.4397522	0.03250383	0.05464887	0.03758663	0.3981037	0.4654455
cg02605540	0.935166	0.9217063	0.9214997	0.9257555	0.02640719	0.8973922	0.9228667	0.5248601	0.5278077	0.9012784	0.5120255	0.5196744	0.5602691	0.8998017	0.9371389	0.9015737	0.9369906	0.918788	0.9320137
cg02606988	0.7787258	0.3126636	0.7733734	0.3720036	0.7299785	0.7659167	0.8169855	0.2649256	0.3205914	0.3149182	0.7519758	0.8251692	0.2919232	0.2759298	0.8381578	0.6743522	0.8490091	0.2904984	0.2834954
cg02615131	0.01731308	0.5062309	0.01494999	0.52374	0.01495809	0.01553586	0.01480054	0.4712212	0.5012158	0.5263176	0.01354674	0.01596495	0.5164683	0.4855818	0.01298887	0.01321929	0.01381688	0.5149228	0.5398404
cg02621658	0.03976117	0.5294405	0.04099409	0.5396919	0.03953095	0.04202981	0.03913055	0.5056339	0.5451859	0.4910166	0.0318178	0.03256745	0.563785	0.520152	0.03280132	0.04119797	0.03302726	0.5346113	0.5033526
cg02622846	0.7385129	0.7359723	0.03464839	0.7684586	0.02941508	0.6904579	0.7798932	0.7344903	0.7718887	0.7438934	0.7485078	0.4488427	0.7803826	0.4745289	0.4528607	0.4285143	0.4692338	0.7637744	0.7491342
cg02626719	0.04603863	0.5115352	0.04228741	0.5251064	0.04266306	0.04087549	0.05875602	0.4694557	0.5353693	0.5237729	0.06126499	0.04417991	0.4954841	0.5064816	0.04347162	0.03487453	0.05573214	0.5007508	0.5260563
cg02627298	0.04413026	0.4378247	0.04985384	0.4559245	0.04098869	0.04539685	0.04389047	0.4050589	0.4308241	0.4857484	0.05170557	0.03485953	0.46084	0.4723509	0.06114832	0.04297376	0.03558234	0.4632556	0.4544169
cg02627872	0.5694333	0.02349194	0.7315981	0.02240482	0.02439493	0.4147739	0.6432158	0.02520243	0.4960677	0.3774291	0.02386101	0.02581925	0.4623076	0.3520948	0.4363628	0.4343417	0.3302912	0.02666261	0.2925091
